address,latitude,longitude,name,tel1,tel2
璧青路615附近,29.585020,106.237793,重庆龙凯汽车租赁有限责任公司,,
鼎山大道215号附近,29.275628,106.255263,震荣汽车租赁代驾服务有限公司,,
康庄地铁站1号口东50米,29.634912,106.479545,一嗨租车,15800350361,
腾龙大道50号附56号,29.596885,106.597346,一嗨租车(洋人街店),023-62304148,
榕华街与湖榕路交叉口地面停车场,29.476300,106.481115,神州租车(大渡口沃尔玛停车网点),023-86378929,
金开大道1000号附6号,29.637662,106.543176,一嗨租车（棕榈泉店）,18883365499,
鼎山大道718号前广场地面停车场(江津大酒店停车场),29.270386,106.275153,神州租车(江津大酒店停车网点),,
龙山路174号南桥静月小区旁,29.590210,106.487181,神州租车(冉家坝南桥静月送车点),,
同景路10号同景国际P组团3栋2-9,29.494802,106.649300,平顺租车,15340371210,
同景路10号附6号,29.494067,106.650199,一嗨租车（茶园店）,,
丽园路东大肛肠医院路边停车场,29.601051,106.521950,神州租车(北城阳光尚线停车网点),023-67871780,
红光大道62号杰信华府广场内的地面停车场,29.456344,106.534049,神州租车(杰信华府广场停车网点),,
枣园路70号附近,29.357018,105.885955,重庆永川鸿瑞汽车租赁有限公司,15808060958,13883268621
大学城中路34号10幢1-30号,29.602607,106.309638,大方租车(大学城店),,
敦仁街道明瑜国际5栋1-7门面永宏汽车租赁,29.701688,107.403076,重庆市涪陵区永宏租车有限公司,,
滨江大道52号(白鹤梁水下博物馆斜对面),29.711935,107.391234,神州租车(涪陵居然之家送车点),,
红光大道62号(杰信华府广场内),29.456120,106.534186,重庆川裕汽车租赁有限公司,13372664777,
铝城南路,29.301585,106.332721,神州租车(澎湖大酒店自助点),,
龙泉路轻轨2号线附近,29.496290,106.488713,一嗨租车(马王场轻轨站送车点),023-68033495,
天宫大道狮子坪轻轨站旁,29.602253,106.550474,久美汽车租赁(天宫大道),023-63422225,13018300005
巴县大道111-5号附近,29.386521,106.511930,重庆进远汽车租赁有限公司,,
杨梨路226号附6号,29.553218,106.439861,缘莱租车(沙坪坝店),023-65381272,
金佛大道康盛花园117号附12号,29.148972,107.105505,重庆市建哥汽车租赁有限公司,023-71623716,13594557188
全兴路与隆西大道交叉口西北50米,29.377165,106.016823,华阳汽车租赁抵押中介公司,,
学院路与431县道交叉口西南150米,29.241021,105.875268,重庆津航顺汽车租赁有限公司,13399869215,13996432718
白市驿白林路有家超市旁入口,29.491608,106.372186,白市驿二社区停车场,,
红光大道,29.452056,106.546360,松源汽车租赁(红光大道),13500309648,
李家沱林荫村18号,29.465297,106.542103,一嗨租车(都和广场送车点),023-66487604,
和畅大道988号35幢2-10,29.338030,105.946536,重庆奕南希汽车租赁有限公司,023-61168277,
江北城西大街25号平安财富中心A座1006,29.572100,106.569100,保元显通汽车租赁有限公司,,
奥体五支路11号,29.523758,106.509127,私户网约出租车,15215172417,
景和路,29.602832,106.303099,一嗨租车(大学城熙街A送车点),023-65737033,
红光大道67号(重庆交运加油加气站),29.457429,106.530872,一嗨租车(重庆理工大学送车点),023-66487604,
北滨大道二段1001号,30.813657,108.383274,一嗨租车(万达希尔顿酒店送车点),023-58122859,
红原路92号附11号,29.567337,106.500211,一嗨租车(大石坝店),023-63276280,
轨道3号线九公里站3号出口旁,29.458352,106.558785,一嗨租车(九公里轻轨站送车点),023-66487604,
巴南万达金街附2号2-21,29.396985,106.545011,捷鹏租车(巴南万达店),023-62565588,
一环北路东段7号,29.703056,105.722615,神州租车(大足宏声广场店),023-43778688,
金光大道与金山大道交叉口东200米,29.145546,107.108073,别致汽车租赁,023-71458458,13983330168
金佛大道30号附19号,29.151237,107.098944,泓峰汽车租赁质押,,
隆西大道360号附近,29.380468,106.012380,租车,,
杨正街43号附246号2楼,29.505132,106.518119,重庆祥元汽车租赁有限公司,,
杏花路102号,30.930885,108.695572,固泰汽车租赁经营部,023-55336669,13996553553
3号线广场1层附11号,29.599273,106.549552,枫叶汽车租赁有限公司（重庆分店）,18680837386,
奥体五支路41号,29.523513,106.508458,一嗨租车(重庆奥体中心店),023-68627015,
五兴街和兴隆街的交叉口附近,29.184257,105.841991,致途汽车租赁有限公司镇街服务点,,
合兴街632号附近,29.130491,105.871475,致途汽车租赁有限公司镇街服务点,,
桂林路与花灯街交叉口西50米,28.444476,109.001358,秀山县飞渝汽车租赁服务有限公司,,
巴渝大道507号附近,30.193311,105.831590,运福汽车租赁有限公司潼南分公司,,
金佛大道与金光大道交叉口东150米,29.146784,107.112252,星宝租车,15825967887,13996888825
育才路11号附46号附近,29.832259,107.005371,包记汽车租赁公司(晏家提车点),13627650211,18680853527
红石路309附近,29.572094,106.497075,重庆交运汽车租赁有限公司江北办事处,,
新华大道西段419号附近,29.527373,108.760995,永骏汽车租赁有限公司黔江分公司,,
大学城中路34号S1幢1-15,29.602575,106.309052,一嗨租车(重庆大学城店),4008886608,
海螺路东50米,29.277501,106.232603,江津市德感汽车修理厂,,
双桂大道东50米,30.656575,107.779106,国信租车,15320602251,15320402351
汉丰街道九龙社区人民路2082号,31.176267,108.406077,皇家租车,18696859994,
巴滨路宗申金蓝湾销售中心前,29.463795,106.502922,盼达用车(宗申金蓝湾),,
北大街禹田花园3-1-2,31.949596,108.663791,城口县诚勤汽车租赁有限公司,13983549235,
洞塘居委2组,29.522861,108.743788,重庆市鼎犇汽车租赁有限公司,,
安庆路109号,30.759973,108.440302,重庆市凯迪汽车租赁有限公司,18166378518,
火炬大道13号6栋附10号A,29.503766,106.478052,一嗨租车(巴国城店),023-68033495,
站前路122号,30.756455,108.400988,一嗨租车(万州火车站送车点),023-58122859,
,30.318136,107.338903,建国租车行,18716808999,13628267806
太白路262号,30.803659,108.382023,重庆六六顺汽车租赁有限公司,023-58247388,
渝南大道118-158号附近,29.440871,106.550780,重庆金永汽车租赁有限公司,,
沙正街19号附28号,29.563593,106.460196,一嗨租车(沙坪坝店),023-65803580,
滨江东路21号附2号,29.872246,107.734574,丰都县鑫运汽车租赁行,15025687591,
金开大道1222号聚信美家居1号店,29.670799,106.561930,一嗨租车（聚信美家居便捷点）,18883365499,
黄龙路28号4栋5-11号,29.589659,106.539955,尊荣租车,023-67535309,023-67539619
华岩一村88号附39号(8),29.495786,106.440840,大方租车(西站店),023-67366337,023-67832234
纵五路金科廊桥水乡公交站对面,29.583141,106.291537,神州租车(金科廊桥水乡送车点),,
渝航路三巷15号附近,29.720827,106.632137,重庆的卢逍客汽车租赁有限公司,18008212999,
太极大道3号1-4,29.693588,107.399630,重庆捷翔汽车租赁有限公司,13220299599,
金源路东方家园公交站(近重客隆超市),29.564963,106.529860,神州租车(金源路东方家园送车点),,
启迪协信星澜汇营销中心门前广场,29.368850,106.533038,盼达用车(启迪协信星澜汇),023-86064346,
南天湖东路与沙湾路交叉口东200米,29.867942,107.743005,重庆康淋汽车租赁有限公司,,
桃源西一路附近,29.853627,107.078597,重庆揽福汽车租赁有限公司,,
桃源西二路796号,29.864469,107.073312,一嗨租车(长寿天宫睿城店),023-40888584,
铜合路49号附近,29.967218,106.256820,合州租车(同合花园西南),023-42742622,
潼南区朝阳路,30.193660,105.846360,重庆永骏汽车租赁有限公司,18083029080,
建新路1号附近,29.485769,105.764006,大足兴旺汽车租赁有限公司,,
金渝大道83号附26号,29.647636,106.566537,喜相逢·以租代购,13115901102,13387037014
昌元街道宝城支路36号,29.401675,105.586745,荣昌旺达汽车租赁有限公司,15111800530,
江南大道8号-1号,29.526079,106.569114,南坪卡思租车(南坪万达分店),,
城厢镇春申大道555号水韵酒店一号门市,31.394698,109.559498,瑞德汽车租赁有限责任公司,023-51227888,
花溪轻轨站宗申青年国际商业街露天停车场内,29.430822,106.551184,盼达用车(宗申青年国际),,
文毕大道锦荣小区,30.299395,107.365105,重庆六歌网约车垫江分公司,,
宏帆路61号附近,29.586522,106.467282,一嗨租车(大川壹江城送车点),023-63276280,
梁山路246号附近,30.664168,107.792553,重庆倍优汽车租赁有限公司,,
T2航站楼对面,29.719140,106.635748,重庆江北国际机场T2租还车点,,
玉龙路608号,30.798160,108.404985,一嗨租车(万州长江之星店),023-58122859,
金港路四季花城西门处,30.768931,108.408862,一嗨租车(龙都广场送车点),023-58122859,
兰馨大道12附92号附近,29.703786,106.609132,先建租车(盛景路),023-62787585,
江南大道59号附近,30.817893,108.419149,重庆地东汽车租赁有限公司,,
月潭街221附近,31.170074,108.394069,开县真杰汽车租赁有限公司,,
武陵北路47附近,28.449510,109.013648,安程租车,18908277083,
龙都街道火车站厦门大道210号,30.758954,108.404584,卡尔菲租车,15683511918,
环城路67号西70米,31.390851,109.625760,零距离汽车租赁公司,,
高唐街道广东东路478号,31.083320,109.884102,恒辉租车,,
鱼嘴西路64号附34号,29.621503,106.761418,重庆隆泊汽车租赁有限公司,,
江南大道35号山河大厦138号,29.523828,106.572756,重庆快安汽车租赁有限公司,023-62927999,
九坑子大坪康德国际SOCO写字楼28-8,29.542966,106.517584,重庆太洋汽车租赁服务有限公司,023-63301916,18983741701
渝西大道西段162号,29.351468,105.886224,汽车租赁,,
红石路5号16-15,29.582855,106.524842,重庆甲克虫租车,023-86875430,
锦龙路39附近,29.499521,106.503897,九州出租车驾驶员俱乐部,,
红五路208号(流星花园车站旁),29.585243,106.544562,众鼎租车(红黄路),023-66662286,
马王坪正街22号附1一26,29.466955,106.536773,铄灵汽车租赁李家沱分公司,023-68839080,
洋河二路鑫显招待所南侧,29.583525,106.530681,江北辰怡租车(租车公司),18680897077,
渝航大道T3航站楼2F层,29.709246,106.655340,一嗨汽车租赁(T3航站楼),,
化龙东街与化龙南街交叉口西南50米,29.378303,106.521478,千行汽车租赁(化龙路),,
和平路207号附近,29.553667,106.568518,百安租车网约车保险代理,,
奥体五支路与长江二路交叉口西北150米,29.523518,106.508478,一嗨ehi(重庆奥体中心店),,
,29.505422,106.437728,神州租车重庆西站服务点,15683201142,
红光大道25号附15号,29.452178,106.547479,百盈汽车租赁,18983042826,
东湖南路6号云都商务酒店旁,29.602507,106.542886,慢慢开租车(重庆北站店),17725063555,
双龙西路与飞湖路交叉口东50米,29.704152,106.618501,客顺汽车租赁,023-67812353,13996281508
正舟路北段17777号四季花城门口下行50米,29.520060,108.823078,重庆鼎捷汽车经纪有限公司,,
中和街道白沙大道中段3号南区1栋一层二单元S194,28.446819,109.009589,鑫达租车(秀山五岳广场店),18325233886,
万寿大道108附近,29.990487,108.115964,重庆良玉小车租赁有限公司,13908273835,
宝华大道15-11号附11号,29.598975,106.553243,重庆市博亘汽车租赁有限公司,13212312333,
八一路238号八一广场停车库负二楼,29.555138,106.576464,神州租车(解放碑八一广场客户自助店),,
隆昌街东50米,29.697705,106.625771,重庆佳多益汽车租赁有限公司(隆昌街),,
渝南大道127附近,29.432627,106.551017,一嗨租车(花溪轻轨站送车点),023-66487604,
城东街道河滨东路北段67号,29.535138,108.778926,重庆市黔江区开吉汽车租赁有限公司,023-79233445,
金渝大道89号线外城市花园12栋13-2,29.642690,106.569986,宏创普惠网约车(汽博分公司),13370757418,
大黄路黄家码头旁(奥园康城A区),29.529808,106.524992,首汽瑞卡租车(奥园康城送车点),,
大江南大道送车点,29.387405,106.505852,一嗨租车(大江南大道送车点),023-66487604,
龙洲湾新区龙洲大道6号,29.383712,106.536345,一嗨租车(颜龙山水城送车点),023-66487604,
兰馨大道与宝桐路交叉口西南200米,29.691895,106.599784,神州租车(职教中心停车网点),,
东城街道办事处中兴东路163号,29.837128,106.063007,春来汽车租赁(中兴东路店),023-45686129,
兴科五路12号附39号,29.682483,106.593872,重庆长运集团汽车租赁分公司两江新区办事处,,
鱼胡路地铁站北100米,29.378362,106.539132,重庆市智兴汽车租赁有限公司,,
金竹轻轨站2号口,29.375343,106.523772,一嗨租车(金竹轻轨站送车点),023-66487604,
汉丰街道凤凰社区滨湖中路757号,31.176016,108.394328,腾达租车,023-85936222,
科龙路88号友豪万商城32幢1-29,30.762185,108.399213,中御租车&婚车之家(万州店),18723264022,
兴科一路265附7号,29.684320,106.603175,盼达用车(两江实验幼儿园),,
龙腾大道科园4路口朝田村188号,29.523889,106.492164,司机之家驿站租赁,,
濮岩路7号,30.006622,106.266991,大方租车(合川客运中心店),023-42813205,
五红支路国家电网客服中心内,29.586396,106.558287,盼达用车(国家电网客服中心),,
桃花大道2号附3号33西门路口下来,29.836748,107.075959,乐泰汽车租赁有限公司,13883859292,
华轩路18号至20号(石桥广场停车场),29.536627,106.492228,一嗨租车（石桥广场便捷点）,023-68037768,
云枣路2号,29.689789,106.594289,重庆净海汽车租赁有限公司,,
凯歌三支路17号附近,29.694980,106.609509,重庆耀阳汽车租赁有限公司,,
机场路170号,29.720056,106.626284,首汽租车(渝航商场送车点),,
芳菲路199号附近,29.630256,106.702111,重庆缘梦汽车租赁有限公司,,
桃源南一路与桃源大道交叉口东北100米,29.855327,107.084460,首汽租车,,
G319(厦成线)协信广场六楼B区,29.846506,107.084062,大喇叭汽车租赁有限公司,023-40242333,
民兴路18-附8号附近,29.283597,106.567205,重庆嘉龙汽车租赁有限公司,,
一环南路西段与南门巷交叉口西南50米,29.695007,105.710529,荣亿汽车租赁,023-43792148,18183030148
西郊路34号圣悦新都小区露天停车场,29.499047,106.506155,神州租车(圣悦新都停车网点),023-86378929,
百安大道,30.760755,108.447045,凯迪汽车租赁公司,023-58541517,023-58541417
江南大道10号万达艾美酒店大堂门口,29.524207,106.570758,神州租车(南坪万达艾美酒店送车点),023-62753912,
太极大道76号附近,29.699800,107.377044,重庆博行汽车租赁有限公司,,
渝南大道70号典雅戴斯酒店,29.461321,106.560682,盼达用车(典雅戴斯酒店),,
湖津路68-101号附近,29.657744,106.558217,挖机租赁,,
红锦大道57号嘉州协信中心B栋617,29.589354,106.524100,重庆润典汽车租赁有限公司,023-81304031,
安顺路1号,30.765844,108.442473,一嗨租车(万州汽车南站送车点),023-58122859,
沙北街同创小区,29.570528,106.461703,神州租车(重庆大学送车点),,
黄山大道中段电力科学研究院内,29.616182,106.482472,盼达用车(电力科学研究院),,
昌州大道东段561号,29.361263,105.925849,鼎炫租车(红河大道),18716767645,17784333222
汇龙大道580号,29.351983,105.924454,鼎炫租车(汇龙大道店),18584531696,023-49333319
仙桃街道红叶路1号雾都宾馆太阳城付楼2号,29.603876,106.530389,重庆乐游汽车租赁有限公司,,
南津街街道江城大道378号,29.972678,106.278962,宏达租车,023-42731133,18983168111
上什字西路107号,29.976471,106.262656,致远租车,,
新南路184号22-16,29.602741,106.495930,重庆明途汽车租赁有限公司,023-67452888,
金港路23号附近,30.769463,108.408921,千德租车,,
高笋塘路18号附近,29.701456,107.399017,旺宏顺汽车租赁办公室,,
金山大道668号力帆发动机进门左侧,29.681722,106.538595,盼达用车(黄茅坪金山站),,
百安大道104附近,30.757713,108.437297,富磊汽车租赁,,
何家坝路14附近,28.823343,108.772759,酉阳县欢乐汽车租赁有限公司,023-75769555,023-75769333
西园路65号,29.278206,106.255051,安责存租车,023-47519036,18883290383
万安街道城南花园大门右边第四个门面,29.984744,108.108996,港九大众租赁行,,
红庙路2号,29.990290,108.111735,通达汽车租赁有限公司,023-73379118,
光明路69号,29.533400,108.785031,重庆有诺车友俱乐部有限公司,,
汉渝路18附14号,29.557792,106.467544,重庆富荔源商贸有限公司,023-65335899,13658361188
凯歌三支路金兰路公共停车场,29.695306,106.605093,盼达用车(金兰路停车场),,
西永交通枢纽站内,29.612184,106.383380,盼达用车(西永交通枢纽站),,
龙山路6附近,29.590740,106.503075,瑞卡,,
人民西路588号,29.359874,105.922794,神州租车(永川金港明珠店),023-49822260,4006166666
洋河四路力帆足球俱乐部旁停车场,29.584202,106.533801,盼达用车(力帆足球俱乐部),,
桃花源大道南路与武鞍路交叉口西150米,28.827068,108.771033,顺昌租车,13709484186,
学府大道51号附40号,29.500305,106.573843,一嗨租车(南坪六公里店),4008886608,
兴民路1号附7号,29.832792,107.068395,康庄汽车租赁公司,023-64095100,18996080577
青羊宫路与高笋塘后街交叉口东50米,30.810039,108.374090,上下汽车租赁,13594708555,
渝州路59号,29.535044,106.492015,一嗨租车(石桥广场送车点),023-68037768,
红枫路9号2号,29.606001,106.535552,重庆鹏腾汽车租赁有限公司,,
小龙坎正街88号东原ARC中央广场旁石碾盘社会停车场内,29.551243,106.459791,神州租车(小龙坎东原ARC广场客户自助店),15683049319,
重庆渝北区庐山大道,29.612913,106.548059,一嗨租车(重庆北站便捷点),023-63067217,
花卉园西一路18号,29.581580,106.510243,重庆市长茂出租汽车有限责任公司,,
昌龙大道340-2-1号附近,29.413159,105.616894,重庆运福汽车租赁公司,,
昌州大道中段与滨河东路交叉口西50米,29.402118,105.604025,瑞纳租车,18202337155,18983848881
光电路26号附42号,29.520420,106.543094,神驹租车,023-62885988,15870444999
桃花源南路124号附近,28.827650,108.770963,巨酉租车行,,
桃源大道6号附69号2层,29.856519,107.084822,包记租车,023-40237772,
菩提街道桃源西四路1号51幢1-9,29.854158,107.068001,润厚租车(长寿古镇店),023-40660888,18182355000
开州区滨湖中路737附近,31.176164,108.394198,鹏达租车,,
桃花源镇酉兴路39号,28.858931,108.769202,凯安汽车租赁,,
酉兴路38号附近,28.858789,108.769212,时驷驱租车,,
双江镇大雁路545号,30.933536,108.689469,平安汽车租赁(云阳店),023-55999910,
九龙路422附近,31.176009,108.396728,创州汽车租赁,,
桃花源大道南路373号附近,28.824248,108.775179,顺心租车,,
滨湖西路269附近,31.165496,108.374474,隆众汽车租赁,,
棉花地小区A栋,30.823125,108.382750,大方租车,,
花鼓园路49附近,29.537918,108.781854,豪义汽车租赁,,
城墙路271号附近,29.529956,108.789175,跃飞汽车,,
江南新区南滨路滨江一号B区,30.803617,108.399555,欣新房车,,
天城大道220号附近,30.826801,108.375296,鸿运租赁,,
沙龙路3段238号附近,30.777132,108.390526,繁欣汽车租赁,,
静园路899附近,30.800513,108.384013,汽车租赁,,
,29.504529,108.814931,旭途汽车租赁,,
亿丰汽贸城6-112号,31.024533,109.428893,毛豆新车网(奉节店),,
开州区百成街54号附近,31.165752,108.406490,宏远租车,,
中和街道230号松柏骨科医院对面,28.454370,109.001966,旗静汽车租赁,,
迎凤路230号西南80米,28.453740,109.001545,王氏汽车租赁有限公司,,
迎凤路277号南90米,28.462117,109.003125,林军汽车租赁,,
南城大道245-10号,29.525051,106.557212,川安汽车租赁,,
外贸路西50米,30.767746,108.399393,启顺租车(外贸路),,
安顺路172号附近,30.763381,108.445415,启顺汽车租赁,18723557603,13628418499
鱼洞都汇里B栋16-8号,29.380516,106.527189,重庆守询商贸有限公司,023-81217118,
亚太路9号附81号玖玺写字楼6栋17-10号,29.535759,106.559628,重庆优翔汽车租赁有限公司,15523456270,13996081110
塘坊大道与高铁立交交叉口西北150米附近,30.861551,108.374477,达的租车,,
兴龙大道附近,29.327659,105.940036,津航顺汽车租赁有限公司,,
汇龙大道7号-附1号附近,29.360359,105.918166,重庆市永川建星汽车租赁,,
108省道北50米,29.351770,105.943779,换补胎租车,,
巴县大道109号附12-13号,29.385386,106.511022,威通汽车租赁,023-66236099,
五洲女子医院门口,29.527707,106.513963,一嗨租车(袁家岗轻轨站送车点),023-68627015,
界石镇富城路88号附41号,29.387449,106.602892,首信网约车,,
兴华中路63号附1号(消防队公交车站旁),29.704368,107.386049,神州租车(消防队送车点),,
凤天大道146号附6号,29.526049,106.448517,重庆四海汽车租赁有限公司,,
潼南区民业街56号西北60米,30.187042,105.847499,重庆交运网约车租赁公司,,
箭河路鱼洞金竹轻轨站3号出口,29.375740,106.523313,巴南亿成租车公司,,
鱼轻路32附近,29.379952,106.517177,红韵汽车租赁,023-66294677,15223381156
丹回路10号2单元,29.508162,106.551582,重庆骏霸汽车租赁有限公司,,
陈家桥镇怡鑫花园B区平街永辉超市旁,29.621345,106.337832,神州租车(嘉和康桥永辉超市送车点),,
民族路109号附近,29.295695,108.165543,彭水县烎赟商贸有限公司,,
谭家湾路59附近,29.533171,108.780957,驰恒汽车租赁有限公司,,
芙蓉西路102号附近,29.328414,107.740328,宏展租车,18996776669,13896541093
河滨南路东段238附近,29.520153,108.793584,汽车出租,,
天城大道916号附近,30.845815,108.371053,万运租车,023-58126678,18323721678
东圣街727号,30.171063,105.840408,航福汽车租赁,,
新华大道西段136号附近,29.528175,108.763239,云松汽车租赁,,
迎宾大道西200米,29.527613,108.757011,腾迈汽车租赁,,
集体社区4组流泊水前60米,30.350613,107.343294,天天快乐租车公司,18996766888,
开州区杨柳路347南60米,31.167013,108.407292,天天租车,,
夔州东路,31.023747,109.483069,夔意租车,023-56655557,
建新南路18号,29.566298,106.537000,中远大昌汽车租赁(重庆分公司),,
马镇坝新城幼儿园楼下,31.395141,109.566929,重庆谦聚汽车租赁有限公司,13220225333,
城北隧道,29.303386,108.170541,旅行者汽车租赁,,
丝绸路,29.994078,108.120923,玖玖约车,,
州屏中路34附近,30.294424,108.033259,锦诚汽车租赁,,
高阳路313号,29.960367,106.277710,一嗨租车（合川站便捷点）,15111973462,
人民西路190-65号附近,30.673348,107.791407,顺顺汽车租赁有限公司,15084410723,
黔龙街41号附近,29.526219,108.776592,优捷汽车租赁,,
城西六路99号附近,29.530605,108.768850,安周汽车租赁有限公司,,
安康街274号附近,31.173983,108.396047,速顺租车,,
东城街道办事处东金华社区4组6号,29.143141,107.144500,轮挖出租(韦坤江),15123660232,
南山中路与南山中路二街交叉口东50米,31.160391,108.398593,隆众租赁,,
静园路1225号滨江名都B栋2号,30.800148,108.386309,鑫磊租车,13320315566,
北山大道190号附近,30.821654,108.389418,雄鹰汽车租赁,,
塘坊路37号附近,30.918714,108.725761,宜信汽车租赁,,
,29.243586,107.286283,汽车租赁,,
乌宝路8号附4号,29.693929,107.393186,捷驰租车,,
月潭街与月潭街北六路交叉口东50米,31.170472,108.393810,鑫鹏租车,,
安康街与月潭街北九路交叉口东50米,31.174146,108.395730,前华租车,,
北城大道和香山路的交叉口附近,30.941867,108.704852,汽车租赁,,
迎凤路230号西南80米,28.453740,109.001545,专业洗车,,
昌州大道中段354附近,29.400170,105.597646,富吉旅游包车婚庆租车,,
迎凤路353附近,28.469852,109.004987,汽车租赁,,
云台路36附近,30.135283,107.209182,乐泰租车,,
滨江大道10附近,29.710602,107.397407,汽车租赁会所,,
广场路131附近,29.701834,107.393491,福临租车,,
宝城路与昌州大道中段交叉口北50米,29.400877,105.585193,宏博汽车租赁,023-46763168,18983139028
石城路与福建大街交叉口西100米,30.839509,108.367582,久久通汽车租赁,,
滨江大道北100米,31.018911,109.399659,夔勤租车,,
长征北路81号附近,29.529676,108.782844,汽车出租,,
中南路676号鸿星幼儿园正对面,29.826927,106.066683,小强车行,,
荣滨北路西段,29.408713,105.582609,顺利驰汽车租赁,15086734905,
书院街与北街交叉口东50米,30.333306,107.354713,天天快乐汽车租赁行,,
兴科三路与海福路交叉口西北50米,29.680958,106.599047,重庆百事得汽车租赁有限公司,,
北滨路296附近,29.557000,106.524968,一点租车(江北金源时代广场店),,
朝阳路38号附近,29.867306,107.082307,顺利汽车租赁,,
兴龙大道,29.356312,105.942622,广汽租赁(永川佳沃店),,
长寿路7号东北70米,29.835878,107.076023,路途租车,,
一环路附近,29.341387,105.867343,吊车出租,,
石嘴街30附近,29.296698,108.167274,渝彭汽租,,
石嘴街46号附近,29.296701,108.167269,滴滴出行,,
武陵路189号,29.586221,106.519287,友联出租,,
北门街123号附近,29.296424,108.165341,起点汽车租赁公司,,
金山大道31附近,29.152759,107.085081,别致租车(凯撒分店),,
龙水镇龙古路208号,29.555902,105.765465,双桥驾校20分校,,
火车站大道32附近,29.146121,107.105862,陆远汽车租赁,,
何家坝路375附近,28.807966,108.781851,壹客行汽车租赁,,
广场环路12号-附22号西80米,29.704161,107.393169,欣欣汽车租赁公司,,
龙水汽车站红绿灯旁龙水路,29.554959,105.764448,荣亿汽车租赁,18883588891,
忠州街道红星路36号附34号,30.308890,108.047732,君芝莱汽车租赁,,
